"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
-0.10275,-0.25118,-0.175,0.080485,-0.2285,-0.34363,-0.20723,0.076295,-0.12833,0.052,-0.13649,0.20112,-0.23855,-0.077919,-0.51375,0,1
-0.14062,-0.050071,0.00073634,0.024585,-0.34941,0.1801,0.015359,0.37275,0.18605,0.19222,0.10405,0.14495,-0.16901,-0.01581,-0.050704,1,0
0.22212,0.12862,0.27551,0.1698,0.1213,0.083322,-0.20075,0.14215,0.11997,0.14248,0.1225,0.45982,0.04064,0.13032,-0.058434,0,0
0.046506,0.081832,-0.08168,-0.0057913,0.035096,-0.12977,-0.17364,-0.24671,-0.089369,-0.066177,-0.043612,0.0099899,-0.053752,0.12168,0.32438,0,0
0.14154,0.15475,0.37385,-0.034533,0.023785,0.39582,0.054841,0.0084103,0.1169,0.063636,0.12126,0.041243,0.014796,-0.10439,0.10216,0,0
0.16953,0.072747,-0.37513,-0.26795,0.66953,-0.28701,-0.027657,-0.50304,-0.32452,-0.36516,-0.29488,-0.15293,0.3085,-0.19263,0.059472,0,0
-0.14599,-0.079159,-0.18076,-0.15788,-0.5749,0.45682,-0.10443,0.081019,-0.026386,0.11269,0.034362,-0.058256,0.42557,0.60391,0.67229,0,0
-0.24875,-0.029784,0.31517,0.094129,-0.016255,0.21534,-0.14105,-0.084665,0.12494,-0.06317,-0.081748,-0.22216,0.24883,-0.21062,-0.19769,0,0
-0.26467,0.24438,-0.59154,-0.15194,0.043385,0.023692,-0.19129,-0.20472,-0.1404,-0.019763,-0.01612,-0.20397,-0.0034504,0.39502,-0.23399,0,0
0.38179,0.52898,0.09809,0.46622,0.13823,0.63722,0.4133,0.32246,0.1538,0.10897,0.20419,-0.256,0.30439,0.28303,0.88597,0,1
-0.19294,-0.15742,-0.47359,-0.44611,-0.33014,0.17283,-0.26746,-0.43331,-0.067417,-0.077716,0.064292,0.036894,0.06259,-0.045474,0.29692,1,0
-0.26707,-0.18883,-0.068458,0.032449,-0.072375,-0.35828,-0.48129,0.23812,-0.18505,0.014983,0.091399,0.23665,0.026084,0.21904,0.28206,0,0
-0.020564,0.099322,-0.21771,-0.13994,-0.19397,-0.077308,-0.56803,-0.39804,-0.37879,-0.1904,-0.09421,-0.37957,-0.2848,-0.48667,-0.11252,0,0
0.1014,0.016691,-0.0023587,0.35854,0.41564,0.11323,0.32511,0.41515,0.24722,0.18256,0.28911,0.10578,0.25775,0.40488,0.49045,0,0
0.59161,0.46887,0.28529,0.57149,0.81125,0.19252,0.62925,0.42008,0.84677,0.34464,0.37758,0.011531,0.069676,-0.031157,0.87393,0,0
-0.011454,-0.071199,0.081671,0.009193,-0.49549,-0.29444,-0.1763,0.18134,-0.069288,-0.10813,-0.23276,0.18469,-0.032939,-0.16012,-0.66028,0,0
0.021246,-0.17538,0.26677,0.06789,-0.17653,0.15844,-0.24575,-0.59986,-0.024247,-0.11584,0.1108,-0.077836,0.063689,0.075678,0.63956,0,0
0.10318,0.0011486,-0.011872,0.11083,0.28493,0.19374,0.21366,0.38437,0.050457,0.32547,0.26331,-0.10105,0.0042739,-0.07168,-0.23375,0,0
-0.0058974,0.039147,0.084161,0.16707,0.008946,0.11786,0.50205,0.42801,0.2388,0.27339,-0.083684,0.2931,0.17755,0.1224,0.26079,0,0
0.00062781,-0.026985,-0.13012,-0.0065129,-0.14697,-0.59473,0.13194,-0.16818,-0.062072,0.054616,-0.079548,-0.061157,-0.13466,-0.05545,-0.47035,0,0
-0.053102,0.11408,-0.20728,0.012866,0.12544,0.12502,0.33764,-0.07899,-0.12774,-0.0324,-0.27173,-0.052723,0.30567,0.19699,-0.17388,0,0
-0.041979,0.0687,-0.14223,-0.11855,-0.16817,-0.26123,-0.041324,0.050562,-0.12099,-0.10701,-0.1256,0.056336,-0.15396,-0.38817,-0.67067,0,0
0.094593,-0.10278,0.18327,0.099077,-0.39101,-0.15053,-0.10097,-0.06892,0.13255,0.071293,-0.021911,0.17801,0.14795,-0.14673,-0.18473,0,0
0.057631,-0.050765,0.21825,0.056302,-0.33722,-0.06445,0.054443,-0.15008,0.18325,0.26448,0.042419,0.010475,-0.050365,0.26801,-0.053799,0,0
0.14531,0.014831,0.12252,-0.21608,0.28925,0.32365,0.13311,0.043352,0.18954,-0.064239,0.044144,0.079827,0.29623,0.010944,0.24682,0,1
-0.14391,0.12553,0.19174,0.096747,0.14555,0.047898,-0.17706,-0.011352,0.22909,0.10722,0.11304,0.11878,-0.0039144,-0.25171,-0.20249,1,0
0.24544,0.61248,-0.064365,0.10074,0.84683,-0.011119,0.41946,0.58321,-0.050932,-0.0067736,0.023402,-0.13058,-0.24832,0.12677,-0.48688,1,0
0.24295,-0.037025,-0.039893,-0.037922,0.55067,0.079644,0.1154,0.10082,0.12673,0.00071948,-0.11197,0.01951,-0.0065309,-0.061301,0.12265,0,0
0.2734,0.17734,-0.037939,0.091489,0.40176,0.21169,0.48066,0.26286,0.15754,-0.11777,-0.074726,-0.12652,-0.13089,-0.1218,0.24629,0,1
-0.018163,0.059012,-0.022595,-0.086256,-0.36089,0.23641,-0.044143,-0.22173,-0.058869,-0.0057041,0.065335,-0.025774,0.27055,0.014316,-0.0064464,0,1
0.24882,0.017943,0.10912,-0.14264,0.037654,0.12307,-0.06842,-0.20773,0.17169,-0.0131,0.087349,0.066823,-0.29804,-0.14922,-0.20539,0,1
0.025702,0.16793,0.0026127,0.062859,-0.036149,0.018827,0.076824,-0.22994,0.048017,-0.17574,-0.070596,-0.21182,0.28274,-0.00084595,0.064951,1,0
0.17755,0.42727,0.10649,0.0369,0.3811,0.10934,0.39908,0.23649,-0.082312,-0.08179,-0.10583,-0.11114,0.17324,0.0059218,-0.17682,1,0
0.024759,0.014497,0.13179,-0.084459,-0.033556,-0.2654,-0.19495,-0.37016,-0.1403,-0.096352,-0.084301,-0.067318,-0.092032,-0.22727,-0.71385,0,0
-0.035439,0.054042,0.087999,-0.044377,0.098092,0.03254,0.036366,-0.083185,0.084707,0.074145,0.097409,0.13363,-0.30823,0.028598,-0.40316,0,0
-0.078472,-0.12438,-0.16542,-0.095964,0.066308,0.049965,0.10218,-0.17079,-0.12056,-0.25059,0.054944,0.17222,0.14532,0.22627,0.21618,0,0
0.14724,0.16901,-0.28802,0.1221,-0.096867,0.22366,0.044275,0.11464,0.31036,0.17487,0.33461,0.13676,-0.087308,0.30749,0.24943,0,0
-0.026391,0.15438,0.12674,0.14041,0.34257,0.052297,0.31373,0.088173,-0.083688,0.2262,0.20621,0.16251,-0.20163,0.29474,0.079194,0,0
-0.31635,-0.17453,-0.061772,-0.035079,-0.27949,-0.3564,-0.48845,-0.26072,0.21244,0.28589,0.14659,0.2163,0.17952,0.27828,-0.093583,0,0
-0.14319,-0.13348,-0.083651,-0.15898,0.29754,0.014436,-0.18985,-0.25738,-0.17685,-0.25868,0.034911,-0.064789,-0.058905,-0.12731,0.55704,0,0
-0.35863,-0.44094,-0.59082,-0.33439,-0.32652,-0.53488,-0.082717,0.031557,-0.31632,-0.27576,-0.20782,-0.066615,0.082924,0.024503,-0.075714,0,0
-0.14531,-0.46233,0.076559,-0.022184,-0.19704,0.077946,-0.0055832,0.020712,-0.060935,-0.055546,-0.062869,-0.23596,-0.39033,-0.38877,-0.038111,0,0
0.13269,0.083556,0.0091445,0.29146,-0.28517,0.19424,0.21824,0.39075,0.054987,0.067857,-0.20241,-0.18042,0.044794,-0.15579,-0.042724,0,0
0.077097,-0.18979,-0.14496,0.047856,0.094202,-0.24466,0.20201,-0.058103,-0.27585,-0.1004,-0.025358,0.10926,-0.1623,0.018272,0.28285,0,0
0.17734,0.033994,0.1668,-0.1073,0.44834,-0.095701,0.061588,-0.10544,-0.045877,-0.077909,-0.039797,-0.026136,-0.035848,-0.028796,0.39045,0,0
0.096522,-0.21515,0.17805,-0.10656,-0.29353,-0.24388,0.12429,0.04007,-0.23138,-0.14931,0.025302,-0.093339,-0.23131,-0.28277,-0.34747,0,0
-0.13635,-0.28679,0.068229,0.0018685,-0.54705,-0.076936,0.17172,0.27334,-0.39718,-0.14468,-0.079563,-0.14039,0.051624,-0.10244,0.50353,0,0
-0.13938,0.028474,0.015877,-0.2594,0.047558,0.29938,-0.27709,-0.12859,-0.26509,-0.22093,-0.058695,0.083886,0.082692,0.034376,0.55628,0,0
-0.30749,-0.22207,-0.57715,-0.027236,-0.041074,-0.27105,0.0056831,0.29537,-0.21963,-0.18702,0.022379,0.13871,-0.055165,0.35656,0.14927,0,0
-0.092364,0.25247,-0.11949,-0.061964,-0.16768,0.0033514,-0.3008,-0.40786,-0.17178,0.10724,-0.054387,0.13173,-0.21925,-0.11934,0.019794,0,0
-0.040952,-0.15293,0.97529,0.14304,-1.0728,0.3114,-0.029015,0.21206,-0.038214,0.072504,-0.021045,0.11815,0.021427,-0.10223,0.11536,0,0
0.18805,0.08019,0.28612,0.1266,-0.26627,-0.40411,-0.13612,-0.019704,0.013582,-0.085963,-0.015613,-0.33481,0.057716,-0.044701,-0.64582,0,0
-0.11927,0.10493,-0.33192,-0.036178,-0.21215,-0.26219,-0.087897,-0.035772,0.2797,0.095214,0.022418,-0.012449,-0.03637,-0.00091167,-0.60444,0,0
-0.10583,0.12325,-0.31256,0.041654,0.26895,-0.17795,-0.14248,0.0075578,-0.083301,0.0069813,0.080506,-0.058997,-0.30257,-0.11859,-0.5093,0,0
-0.29156,-0.25678,-0.18779,-0.131,-0.44959,-0.55449,-0.037003,0.15106,0.13539,-0.020638,-0.040689,-0.01313,0.1141,-0.071605,-0.32661,0,0
-0.18071,-0.31457,-0.040998,-0.13402,-0.25626,-0.38958,-0.19228,-0.15243,-0.0030584,0.10996,-0.04471,0.021243,-0.35768,-0.22364,-0.16724,0,0
-0.14045,-0.21179,-0.25744,-0.28383,-0.32237,0.16054,-0.30954,-0.060781,-0.18635,-0.14628,-0.19296,-0.043504,0.11883,-0.26182,-0.050292,0,0
0.11748,-0.064899,-0.20331,-0.10463,-0.23747,-0.11976,-0.49177,-0.57657,-0.21032,-0.27025,-0.16378,-0.14222,-0.25093,-0.29034,-0.47879,0,0
-0.042684,0.23657,-0.012175,0.25211,0.41429,0.40532,0.04603,0.16065,-0.14311,0.10733,-0.025382,-0.17011,0.05738,0.42694,0.2779,0,0
-0.0015385,0.06814,-0.059489,-0.10871,0.23893,0.23773,-0.037137,0.035438,0.0072897,-0.044706,0.0436,-0.014296,0.11773,0.22303,0.23699,0,0
0.011448,-0.031992,0.2354,0.070113,0.027961,0.22676,-0.21336,-0.31378,-0.047976,-0.044721,-0.13083,-0.093174,0.045282,-0.14095,-0.30664,0,0
-0.014134,-0.25028,0.29971,0.020359,-0.29859,0.36173,0.04289,0.23877,0.10901,0.10758,-0.073127,0.1963,0.085163,-0.23328,0.22437,0,0
0.1927,0.06069,0.13088,0.16789,0.079826,0.14823,0.10861,0.22246,0.25853,0.0048922,0.18961,0.17346,0.14093,-0.089494,0.159,0,0
0.19796,0.087736,0.38306,0.25974,0.30524,-0.0083649,-0.035496,0.075342,0.28985,0.29862,0.09865,-0.10444,0.048756,0.17125,0.11466,0,0
0.048594,-0.02256,0.26421,0.32517,0.22162,0.26934,-0.0048568,0.036465,0.12329,0.14097,0.019291,0.058948,0.03539,-0.051887,-0.071212,0,0
0.083067,-0.034787,0.076483,0.074981,0.27259,0.21589,-0.17822,0.030792,0.26074,0.18803,0.17003,-0.20096,0.1607,0.32746,0.28224,0,0
-0.16599,0.15361,-0.056211,-0.0037816,0.014936,0.10354,-0.057403,0.0049455,-0.014505,0.089528,0.0091221,-0.092528,-0.025948,-0.13224,-0.3189,0,0
-0.015421,0.033743,-0.0084966,0.064793,0.55208,0.28145,0.070641,-0.13358,0.16395,0.13913,0.12808,-0.051946,0.14489,0.18521,0.54332,0,0
