"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
0.22911,0.024687,0.017698,0.065157,0.059935,0.24702,0.56462,0.48746,-0.10477,-0.20621,0.011277,-0.23851,0.1462,0.064771,0.35182,0,1
0.23016,0.28525,0.085209,-0.086033,0.59152,0.43377,0.57671,-0.29731,-0.52929,-0.49821,0.17339,0.2153,-0.07201,0.18443,1.015,1,0
-0.46643,-0.42519,-0.5043,-0.59884,-0.5951,-0.26352,0.086548,-0.026213,-0.32224,-0.60405,-0.15997,-0.06071,-0.40223,-0.27352,0.4157,0,0
-0.22039,-0.22347,0.018349,-0.13827,-0.19347,-0.16256,-0.16718,-0.56019,0.25998,-0.080209,-0.21337,-0.040467,-0.31461,-0.33209,-0.87538,0,0
-0.20202,-0.22536,-0.051778,0.024132,0.2411,-0.057902,0.17537,0.06487,-0.26561,0.064445,-0.23287,-0.19046,-0.5722,-0.24487,-0.4941,0,0
0.2936,0.19105,0.28537,-0.059883,0.26101,0.52988,-0.026115,-0.022062,0.085786,-0.0057586,-0.0088284,-0.30313,0.20584,0.4725,1.1983,0,0
0.17674,0.27886,0.17029,0.053959,0.38151,0.17185,-0.11162,0.035436,0.11802,-0.23155,-0.10394,-0.648,0.38221,0.26367,0.52643,0,0
0.12057,0.15665,0.091689,-0.24665,0.38562,0.1521,0.10844,-0.19628,-0.048154,-0.36815,-0.15675,-0.053019,0.072354,-0.0048101,0.34175,0,0
-0.28327,-0.30473,-0.16505,-0.31085,0.3019,0.63974,0.52878,0.26315,0.21932,-0.17672,0.047156,-0.35998,0.45231,0.64062,0.56377,0,0
-0.16742,-0.19428,-0.26819,-0.13367,0.5534,0.66874,0.13575,-0.23349,0.16906,-0.11928,-0.15515,0.049188,0.49904,0.20191,0.51363,0,0
0.38388,0.17722,-0.17168,-0.27567,0.60175,0.19929,-0.3701,-0.54984,0.014717,-0.37994,-0.29853,0.33788,-0.35726,-0.087016,0.1301,0,0
-0.36807,-0.33769,0.18373,0.61527,-0.34397,-0.13189,0.69076,0.97491,-0.023704,0.51169,-0.97808,0.15309,-0.018323,-0.063106,-0.78549,0,0
-0.13506,-0.19441,0.26273,0.16934,-0.87441,-0.87452,0.29944,0.63134,0.034918,0.2735,0.073025,0.037212,-0.59304,-0.48337,-1.9625,0,0
0.12415,-0.10482,0.25897,0.235,-0.19741,-0.089859,0.20437,-0.54856,0.28646,0.18344,-0.004069,-0.12701,-0.52915,-0.74086,-0.23354,0,0
-1.8586e-14,-1.7597e-14,-1.8667e-14,-1.7336e-14,-3.6001e-14,-3.6117e-14,-5.1747e-14,-6.1086e-14,-2.8751e-14,-2.3387e-14,-6.8397e-15,4.6218e-15,-3.5988e-14,-4.2137e-14,-1.7756e-14,0,0
-1.3224e-14,-5.3245e-15,-6.8144e-15,1.1932e-15,-1.8148e-14,-1.4745e-14,-6.8932e-15,-5.3781e-15,-9.5467e-15,1.2547e-15,-1.0819e-14,6.6149e-15,-1.8684e-14,-9.47e-15,-1.3749e-14,0,1
-1.1005e-14,2.2536e-15,2.4111e-15,2.3656e-15,-5.0767e-15,2.652e-15,-5.9388e-15,-1.0878e-14,6.347e-16,4.6946e-15,-6.6516e-15,-3.6585e-15,-2.1409e-14,-4.1353e-16,-7.0244e-15,1,0
-2.0504e-14,-1.4979e-14,-1.633e-14,-1.7598e-14,-2.5543e-14,-2.3427e-14,-3.097e-14,-3.1761e-14,-2.145e-14,-1.0207e-14,-1.402e-14,-5.558e-15,-4.5279e-14,-1.251e-14,-1.6436e-14,1,0
-8.7691e-15,-8.2557e-15,1.7584e-16,-4.2444e-15,-7.2777e-15,-4.3628e-15,-2.214e-15,-1.691e-14,5.4591e-15,-5.5672e-15,-1.3848e-14,-1.5432e-15,-1.0063e-14,-1.2733e-14,-7.2536e-15,0,0
-1.0564e-15,2.2398e-15,-3.6151e-15,5.4544e-15,-7.1634e-16,-9.146e-15,1.5981e-14,2.1503e-14,-3.584e-15,5.5432e-15,-2.7611e-15,8.4653e-15,-4.5089e-15,1.4494e-14,3.8743e-15,0,1
